workerid,proliferate.condition,accuracy,internal_node_id,question_order,response,rt,stimulus,time_elapsed,trial_index,trial_type,error
83,All,,0.0-4.0-8.0,,,,audio/NL/NL_10_N.mp3,238959,12,audio-keyboard-response,
83,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 1, 'educated': 4, 'friendly': 2, 'dependable': 3, 'traditional': 4}",21674,,260635,13,survey-likert,
83,All,,0.0-4.0-10.0,,,,audio/NGN/NGN_10_NG.mp3,261750,14,audio-keyboard-response,
83,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 1, 'educated': 5, 'friendly': 2, 'dependable': 4, 'traditional': 5}",16376,,278129,15,survey-likert,
83,All,,0.0-4.0-12.0,,,,audio/NGN/NGN_04_N.mp3,279859,16,audio-keyboard-response,
83,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 2, 'friendly': 3, 'dependable': 1, 'traditional': 1}",23571,,303431,17,survey-likert,
83,All,,0.0-4.0-14.0,,,,audio/NL/NL_03_L.mp3,304499,18,audio-keyboard-response,
83,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 2, 'educated': 4, 'friendly': 2, 'dependable': 4, 'traditional': 5}",50709,,355209,19,survey-likert,
83,All,,0.0-4.0-16.0,,,,audio/NL/NL_07_N.mp3,356424,20,audio-keyboard-response,
83,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 1, 'educated': 4, 'friendly': 2, 'dependable': 4, 'traditional': 5}",20050,,376477,21,survey-likert,
83,All,,0.0-4.0-18.0,,,,audio/NGG/NGG_04_G.mp3,377515,22,audio-keyboard-response,
83,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 1, 'friendly': 3, 'dependable': 2, 'traditional': 2}",25637,,403154,23,survey-likert,
83,All,,0.0-4.0-20.0,,,,audio/NGG/NGG_06_NG.mp3,404496,24,audio-keyboard-response,
83,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 4, 'friendly': 2, 'dependable': 3, 'traditional': 4}",30705,,435202,25,survey-likert,
83,All,,0.0-4.0-22.0,,,,audio/NGN/NGN_03_NG.mp3,436628,26,audio-keyboard-response,
83,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 3}",24931,,461563,27,survey-likert,
83,All,,0.0-4.0-24.0,,,,audio/NGG/NGG_10_G.mp3,463367,28,audio-keyboard-response,
83,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 4, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 3}",24428,,487797,29,survey-likert,
83,All,,0.0-4.0-26.0,,,,audio/NGG/NGG_08_NG.mp3,489227,30,audio-keyboard-response,
83,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 3, 'educated': 4, 'friendly': 2, 'dependable': 4, 'traditional': 5}",16985,,506214,31,survey-likert,
83,All,,0.0-4.0-28.0,,,,audio/NGN/NGN_08_NG.mp3,507908,32,audio-keyboard-response,
83,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 4}",24402,,532313,33,survey-likert,
83,All,,0.0-4.0-30.0,,,,audio/NGN/NGN_02_NG.mp3,533818,34,audio-keyboard-response,
83,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 1, 'educated': 4, 'friendly': 2, 'dependable': 4, 'traditional': 5}",17097,,550919,35,survey-likert,
83,All,,0.0-4.0-32.0,,,,audio/NGG/NGG_09_NG.mp3,553648,36,audio-keyboard-response,
83,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 1, 'educated': 5, 'friendly': 2, 'dependable': 4, 'traditional': 5}",24322,,577971,37,survey-likert,
83,All,,0.0-4.0-34.0,,,,audio/NGN/NGN_07_NG.mp3,579648,38,audio-keyboard-response,
83,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 2, 'educated': 4, 'friendly': 2, 'dependable': 3, 'traditional': 4}",19149,,598798,39,survey-likert,
83,All,,0.0-4.0-36.0,,,,audio/NGG/NGG_01_G.mp3,600118,40,audio-keyboard-response,
83,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 4, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 4}",19117,,619237,41,survey-likert,
83,All,,0.0-4.0-38.0,,,,audio/NL/NL_09_L.mp3,620518,42,audio-keyboard-response,
83,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 4}",18122,,638645,43,survey-likert,
83,All,,0.0-4.0-40.0,,,,audio/NL/NL_08_N.mp3,640348,44,audio-keyboard-response,
83,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 3, 'educated': 5, 'friendly': 2, 'dependable': 4, 'traditional': 5}",17952,,658302,45,survey-likert,
83,All,,0.0-4.0-42.0,,,,audio/NGG/NGG_05_G.mp3,659499,46,audio-keyboard-response,
83,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 5}",19238,,678738,47,survey-likert,
83,All,,0.0-4.0-44.0,,,,audio/NL/NL_06_N.mp3,679646,48,audio-keyboard-response,
83,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 5, 'friendly': 3, 'dependable': 3, 'traditional': 5}",33125,,712774,49,survey-likert,
83,All,,0.0-4.0-46.0,,,,audio/attention_check_6.mp3,715697,50,audio-keyboard-response,
83,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 5, 'friendly': 5, 'dependable': 5, 'traditional': 5}",10050,,725748,51,survey-likert,
83,All,,0.0-4.0-48.0,,,,audio/NL/NL_02_N.mp3,726807,52,audio-keyboard-response,
83,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 4, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 3}",19738,,746549,53,survey-likert,
83,All,,0.0-4.0-50.0,,,,audio/attention_check_4.mp3,749710,54,audio-keyboard-response,
83,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",13072,,762783,55,survey-likert,
83,All,,0.0-4.0-52.0,,,,audio/NGG/NGG_02_G.mp3,763899,56,audio-keyboard-response,
83,All,,0.0-4.0-53.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 2, 'friendly': 3, 'dependable': 2, 'traditional': 3}",24228,,788129,57,survey-likert,
83,All,,0.0-4.0-54.0,,,,audio/NGG/NGG_03_G.mp3,789440,58,audio-keyboard-response,
83,All,,0.0-4.0-55.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 3, 'educated': 4, 'friendly': 2, 'dependable': 4, 'traditional': 5}",14501,,803945,59,survey-likert,
83,All,,0.0-4.0-56.0,,,,audio/NL/NL_04_L.mp3,805061,60,audio-keyboard-response,
83,All,,0.0-4.0-57.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 4, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 4}",21989,,827053,61,survey-likert,
83,All,,0.0-4.0-58.0,,,,audio/NGN/NGN_05_N.mp3,828720,62,audio-keyboard-response,
83,All,,0.0-4.0-59.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 3, 'educated': 4, 'friendly': 4, 'dependable': 3, 'traditional': 4}",20400,,849122,63,survey-likert,
83,All,[],0.0-5.0,,"{'age': '56', 'P0_Q0': None, 'gender': '女', 'origin': '香港', 'education': '本科'}",49056,,898209,64,survey,
83,All,,0.0-6.0,,"{'lang1': '粤语', 'lang2': '英语', 'lang3': '普通话', 'lang4': '', 'lang5': ''}",36200,,934410,65,survey-html-form,
83,All,,0.0-7.0,"[2, 0, 1]","{'family': 5, 'friends': 4, 'study/work': 1}",34069,,968480,66,survey-likert,
83,All,,0.0-8.0,"[0, 1, 2, 3]","{'likert_young': 5, 'likert_proper': 4, 'likert_culture': 5, 'likert_identity': 5}",24494,,992977,67,survey-likert,
83,All,[],0.0-9.0,,"{'attitude': '应该有更多关于粤语的调查。', 'have_heard': '是'}",433557,,1426547,68,survey,
83,All,,0.0-10.0,,0,3447,"
            <p>感谢您完成本次实验！</p>
            <p>请按""提交""按钮正式完成本实验。提交后请您稍等片刻，在您回到Prolific网站后就可以关闭窗口。</p>
      ",1429994,69,html-button-response,
71,All,,0.0-0.0,,0,5281,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",5311,0,html-button-response,
71,All,,0.0-1.0,,0,9940,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",15252,1,html-button-response,
71,All,,0.0-2.0,,0,4586,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",19838,2,html-button-response,
71,All,,0.0-3.0,,0,23123,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",42964,3,html-button-response,
71,All,,0.0-4.0-0.0,,,,audio/NGG/NGG_04_NG.mp3,44547,4,audio-keyboard-response,
71,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 3, 'educated': 1, 'friendly': 2, 'dependable': 1, 'traditional': 1}",19764,,64315,5,survey-likert,
71,All,,0.0-4.0-2.0,,,,audio/NGN/NGN_08_NG.mp3,66256,6,audio-keyboard-response,
71,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 4}",18122,,84383,7,survey-likert,
71,All,,0.0-4.0-4.0,,,,audio/NGG/NGG_10_NG.mp3,86856,8,audio-keyboard-response,
71,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 2, 'friendly': 1, 'dependable': 3, 'traditional': 3}",12805,,99664,9,survey-likert,
71,All,,0.0-4.0-6.0,,,,audio/NL/NL_04_L.mp3,100966,10,audio-keyboard-response,
71,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 2, 'educated': 1, 'friendly': 1, 'dependable': 2, 'traditional': 1}",14134,,115102,11,survey-likert,
71,All,,0.0-4.0-8.0,,,,audio/NGN/NGN_01_N.mp3,117135,12,audio-keyboard-response,
71,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 2, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 3}",15125,,132264,13,survey-likert,
71,All,,0.0-4.0-10.0,,,,audio/attention_check_1.mp3,135325,14,audio-keyboard-response,
71,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 1, 'educated': 3, 'friendly': 2, 'dependable': 4, 'traditional': 4}",16380,,151708,15,survey-likert,
71,All,,0.0-4.0-12.0,,,,audio/attention_check_6.mp3,154846,16,audio-keyboard-response,
71,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 1, 'educated': 3, 'friendly': 2, 'dependable': 4, 'traditional': 3}",18219,,173068,17,survey-likert,
71,All,,0.0-4.0-14.0,,,,audio/NL/NL_09_L.mp3,174585,18,audio-keyboard-response,
71,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 3, 'educated': 2, 'friendly': 1, 'dependable': 4, 'traditional': 4}",14212,,188800,19,survey-likert,
71,All,,0.0-4.0-16.0,,,,audio/NGN/NGN_10_NG.mp3,190115,20,audio-keyboard-response,
71,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 1, 'educated': 4, 'friendly': 1, 'dependable': 4, 'traditional': 4}",16841,,206958,21,survey-likert,
71,All,,0.0-4.0-18.0,,,,audio/NL/NL_06_N.mp3,208625,22,audio-keyboard-response,
71,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 1, 'educated': 4, 'friendly': 1, 'dependable': 4, 'traditional': 4}",22334,,230962,23,survey-likert,
71,All,,0.0-4.0-20.0,,,,audio/NGN/NGN_04_NG.mp3,232914,24,audio-keyboard-response,
71,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 2, 'educated': 1, 'friendly': 1, 'dependable': 1, 'traditional': 0}",14638,,247556,25,survey-likert,
71,All,,0.0-4.0-22.0,,,,audio/NGG/NGG_09_NG.mp3,252625,26,audio-keyboard-response,
71,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 2, 'educated': 3, 'friendly': 1, 'dependable': 3, 'traditional': 4}",13587,,266214,27,survey-likert,
71,All,,0.0-4.0-24.0,,,,audio/NL/NL_03_N.mp3,267364,28,audio-keyboard-response,
71,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 1, 'educated': 1, 'friendly': 1, 'dependable': 4, 'traditional': 3}",17648,,285012,29,survey-likert,
71,All,,0.0-4.0-26.0,,,,audio/NL/NL_08_L.mp3,286774,30,audio-keyboard-response,
71,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 3, 'friendly': 2, 'dependable': 4, 'traditional': 3}",19734,,306510,31,survey-likert,
71,All,,0.0-4.0-28.0,,,,audio/NL/NL_01_N.mp3,308534,32,audio-keyboard-response,
71,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 1, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 2}",13937,,322474,33,survey-likert,
71,All,,0.0-4.0-30.0,,,,audio/NL/NL_02_N.mp3,323734,34,audio-keyboard-response,
71,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 3}",23977,,347713,35,survey-likert,
71,All,,0.0-4.0-32.0,,,,audio/NGG/NGG_08_NG.mp3,349473,36,audio-keyboard-response,
71,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 3}",11205,,360681,37,survey-likert,
71,All,,0.0-4.0-34.0,,,,audio/NGN/NGN_07_N.mp3,362673,38,audio-keyboard-response,
71,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 2, 'educated': 1, 'friendly': 1, 'dependable': 2, 'traditional': 1}",10483,,373159,39,survey-likert,
71,All,,0.0-4.0-36.0,,,,audio/NL/NL_10_L.mp3,375562,40,audio-keyboard-response,
71,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 1, 'friendly': 2, 'dependable': 2, 'traditional': 0}",20475,,396041,41,survey-likert,
71,All,,0.0-4.0-38.0,,,,audio/NGN/NGN_02_NG.mp3,397743,42,audio-keyboard-response,
71,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 1, 'educated': 2, 'friendly': 1, 'dependable': 3, 'traditional': 2}",19715,,417461,43,survey-likert,
71,All,,0.0-4.0-40.0,,,,audio/NGN/NGN_05_NG.mp3,419502,44,audio-keyboard-response,
71,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 1, 'educated': 0, 'friendly': 1, 'dependable': 2, 'traditional': 3}",14017,,433523,45,survey-likert,
71,All,,0.0-4.0-42.0,,,,audio/NGN/NGN_09_NG.mp3,437763,46,audio-keyboard-response,
71,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 3, 'friendly': 3, 'dependable': 1, 'traditional': 2}",18908,,456675,47,survey-likert,
71,All,,0.0-4.0-44.0,,,,audio/NGN/NGN_03_N.mp3,458292,48,audio-keyboard-response,
71,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 2, 'friendly': 1, 'dependable': 1, 'traditional': 3}",14339,,472634,49,survey-likert,
71,All,,0.0-4.0-46.0,,,,audio/NL/NL_07_L.mp3,474001,50,audio-keyboard-response,
71,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 1, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 3}",13229,,487233,51,survey-likert,
71,All,,0.0-4.0-48.0,,,,audio/NGG/NGG_02_NG.mp3,488701,52,audio-keyboard-response,
71,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 2, 'friendly': 1, 'dependable': 3, 'traditional': 2}",13567,,502272,53,survey-likert,
71,All,,0.0-4.0-50.0,,,,audio/NGG/NGG_05_G.mp3,503661,54,audio-keyboard-response,
71,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 1, 'friendly': 1, 'dependable': 3, 'traditional': 3}",18406,,522070,55,survey-likert,
71,All,,0.0-4.0-52.0,,,,audio/NGG/NGG_06_G.mp3,525371,56,audio-keyboard-response,
71,All,,0.0-4.0-53.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 2, 'friendly': 1, 'dependable': 3, 'traditional': 2}",14708,,540081,57,survey-likert,
71,All,,0.0-4.0-54.0,,,,audio/NGG/NGG_03_NG.mp3,541780,58,audio-keyboard-response,
71,All,,0.0-4.0-55.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 2}",15776,,557559,59,survey-likert,
71,All,,0.0-4.0-56.0,,,,audio/attention_check_4.mp3,560930,60,audio-keyboard-response,
71,All,,0.0-4.0-57.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 2, 'educated': 1, 'friendly': 0, 'dependable': 1, 'traditional': 2}",14701,,575635,61,survey-likert,
71,All,,0.0-4.0-58.0,,,,audio/NGG/NGG_01_G.mp3,577151,62,audio-keyboard-response,
71,All,,0.0-4.0-59.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 4, 'friendly': 1, 'dependable': 2, 'traditional': 3}",24351,,601505,63,survey-likert,
71,All,[],0.0-5.0,,"{'age': '44', 'P0_Q0': None, 'gender': '女', 'origin': '香港', 'education': '大专'}",61199,,662771,64,survey,
71,All,,0.0-6.0,,"{'lang1': '粤语', 'lang2': '英语', 'lang3': '', 'lang4': '', 'lang5': ''}",18796,,681568,65,survey-html-form,
71,All,,0.0-7.0,"[0, 2, 1]","{'family': 5, 'friends': 3, 'study/work': 1}",15014,,696584,66,survey-likert,
71,All,,0.0-8.0,"[1, 0, 3, 2]","{'likert_young': 5, 'likert_proper': 4, 'likert_culture': 5, 'likert_identity': 5}",14109,,710696,67,survey-likert,
71,All,[],0.0-9.0,,"{'attitude': ""It's quite interesting"", 'have_heard': '是'}",61238,,771948,68,survey,
71,All,,0.0-10.0,,0,1327,"
            <p>感谢您完成本次实验！</p>
            <p>请按""提交""按钮正式完成本实验。提交后请您稍等片刻，在您回到Prolific网站后就可以关闭窗口。</p>
      ",773276,69,html-button-response,
91,All,,0.0-0.0,,0,4189,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",4232,0,html-button-response,
91,All,,0.0-1.0,,0,5254,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",9487,1,html-button-response,
91,All,,0.0-2.0,,0,4897,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",14385,2,html-button-response,
91,All,,0.0-3.0,,0,25003,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",39397,3,html-button-response,
91,All,,0.0-4.0-0.0,,,,audio/NGG/NGG_09_NG.mp3,42175,4,audio-keyboard-response,
91,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 0, 'dependable': 2, 'traditional': 3}",44007,,86186,5,survey-likert,
91,All,,0.0-4.0-2.0,,,,audio/NGN/NGN_02_NG.mp3,87780,6,audio-keyboard-response,
91,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 3}",33220,,121001,7,survey-likert,
91,All,,0.0-4.0-4.0,,,,audio/NGG/NGG_01_G.mp3,122383,8,audio-keyboard-response,
91,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 4}",16467,,138851,9,survey-likert,
91,All,,0.0-4.0-6.0,,,,audio/NGG/NGG_04_NG.mp3,140294,10,audio-keyboard-response,
91,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 5, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 1}",22337,,162633,11,survey-likert,
91,All,,0.0-4.0-8.0,,,,audio/NL/NL_01_L.mp3,164284,12,audio-keyboard-response,
91,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 3, 'friendly': 5, 'dependable': 5, 'traditional': 2}",12059,,176346,13,survey-likert,
91,All,,0.0-4.0-10.0,,,,audio/attention_check_6.mp3,179354,14,audio-keyboard-response,
91,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 5, 'friendly': 5, 'dependable': 5, 'traditional': 5}",7772,,187128,15,survey-likert,
91,All,,0.0-4.0-12.0,,,,audio/NL/NL_03_N.mp3,188103,16,audio-keyboard-response,
91,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 4, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 2}",14563,,202668,17,survey-likert,
91,All,,0.0-4.0-14.0,,,,audio/NL/NL_08_L.mp3,204334,18,audio-keyboard-response,
91,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 2, 'friendly': 1, 'dependable': 1, 'traditional': 4}",23082,,227419,19,survey-likert,
91,All,,0.0-4.0-16.0,,,,audio/NGN/NGN_04_N.mp3,229204,20,audio-keyboard-response,
91,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 4, 'traditional': 5}",13687,,242895,21,survey-likert,
91,All,,0.0-4.0-18.0,,,,audio/NGN/NGN_10_NG.mp3,244084,22,audio-keyboard-response,
91,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 4, 'friendly': 3, 'dependable': 4, 'traditional': 4}",11649,,255735,23,survey-likert,
91,All,,0.0-4.0-20.0,,,,audio/NGG/NGG_05_NG.mp3,257405,24,audio-keyboard-response,
